PWM値	ロリコン値	ロリコン速度	ロリコン速度(30区間平均)	ロリコン速度(50区間平均)
54160	5524	4	3.322580645	3.183673469
54180	5528	4	3.258064516	3.142857143
54200	5532	4	3.193548387	3.102040816
54220	5536	2	3.193548387	3.06122449
54240	5538	2	3.258064516	3.081632653
54260	5540	2	3.290322581	3.12244898
54280	5542	2	3.35483871	3.163265306
54300	5544	4	3.419354839	3.204081633
54320	5548	4	3.419354839	3.204081633
54340	5552	4	3.419354839	3.204081633
54360	5556	4	3.419354839	3.183673469
54380	5560	2	3.419354839	3.12244898
54400	5562	2	3.419354839	3.163265306
54420	5564	3	3.419354839	3.244897959
54440	5567	4	3.387096774	3.224489796
54460	5571	4	3.322580645	3.183673469
54480	5575	2	3.258064516	3.142857143
54500	5577	2	3.258064516	3.142857143
54520	5579	2	3.258064516	3.183673469
54540	5581	4	3.258064516	3.224489796
54560	5585	4	3.193548387	3.183673469
54580	5589	4	3.129032258	3.142857143
54600	5593	3	3.096774194	3.102040816
54620	5596	4	3.129032258	3.12244898
54640	5600	3	3.129032258	3.12244898
54660	5603	3	3.161290323	3.12244898
54680	5606	6	3.193548387	3.081632653
54700	5612	4	3.129032258	3
54720	5616	4	3.096774194	2.959183673
54740	5620	3	3	2.959183673
54760	5623	4	3.032258065	2.979591837
54780	5627	2	3.096774194	2.979591837
54800	5629	2	3.096774194	3
54820	5631	4	3.096774194	3.040816327
54840	5635	4	3.032258065	3.040816327
54860	5639	3	2.967741935	3.040816327
54880	5642	4	3	3.020408163
54900	5646	4	3	2.979591837
54920	5650	4	2.935483871	2.979591837
54940	5654	4	2.870967742	2.979591837
54960	5658	4	2.806451613	2.979591837
54980	5662	4	2.806451613	2.979591837
55000	5666	2	2.806451613	2.93877551
55020	5668	2	2.838709677	2.93877551
55040	5670	2	2.806451613	2.979591837
55060	5672	2	2.806451613	3.020408163
55080	5674	2	2.806451613	3.020408163
55100	5676	2	2.870967742	3.06122449
55120	5678	2	2.935483871	3.102040816
55140	5680	2	3	3.142857143
55160	5682	2	3.032258065	3.142857143
55180	5684	2	3.096774194	3.183673469
55200	5686	3	3.161290323	3.183673469
55220	5689	4	3.193548387	3.163265306
55240	5693	4	3.129032258	3.163265306
55260	5697	4	3.064516129	3.12244898
55280	5701	4	3.064516129	3.12244898
55300	5705	4	3.064516129	3.081632653
55320	5709	3	3.064516129	3.040816327
55340	5712	1	3.096774194	3.020408163
55360	5713	4	3.129032258	3.081632653
55380	5717	6	3.064516129	3.040816327
55400	5723	2	3	3
55420	5725	2	3.064516129	3
55440	5727	2	3.064516129	3
55460	5729	2	3.129032258	3
55480	5731	4	3.193548387	3
55500	5735	4	3.193548387	3
55520	5739	2	3.129032258	3
55540	5741	2	3.193548387	3.020408163
55560	5743	2	3.193548387	3.06122449
55580	5745	4	3.193548387	3.102040816
55600	5749	4	3.193548387	3.06122449
55620	5753	3	3.129032258	3.020408163
55640	5756	1	3.161290323	3
55660	5757	2	3.193548387	3.06122449
55680	5759	2	3.193548387	3.102040816
55700	5761	4	3.193548387	3.142857143
55720	5765	4	3.193548387	3.142857143
55740	5769	4	3.129032258	3.142857143
55760	5773	3	3.129032258	3.142857143
55780	5776	4	3.096774194	3.163265306
55800	5780	4	3.032258065	3.163265306
55820	5784	4	2.967741935	3.163265306
55840	5788	2	2.903225806	3.163265306
55860	5790	2	2.967741935	3.204081633
55880	5792	4	3.032258065	3.204081633
55900	5796	4	3	3.163265306
55920	5800	4	3	3.183673469
55940	5804	4	3	3.183673469
55960	5808	2	2.935483871	3.183673469
55980	5810	2	2.935483871	3.204081633
56000	5812	4	2.935483871	3.204081633
56020	5816	4	2.935483871	3.163265306
56040	5820	2	2.935483871	3.12244898
56060	5822	4	3	3.163265306
56080	5826	4	3	3.12244898
56100	5830	4	3	3.142857143
56120	5834	2	3	3.102040816
56140	5836	4	3.064516129	3.102040816
56160	5840	2	3.064516129	3.06122449
56180	5842	2	3.129032258	3.102040816
56200	5844	4	3.193548387	3.142857143
56220	5848	2	3.193548387	3.142857143
56240	5850	4	3.193548387	3.142857143
56260	5854	2	3.129032258	3.142857143
56280	5856	2	3.225806452	3.12244898
56300	5858	2	3.290322581	3.183673469
56320	5860	4	3.35483871	3.224489796
56340	5864	2	3.322580645	3.183673469
56360	5866	4	3.322580645	3.183673469
56380	5870	2	3.258064516	3.142857143
56400	5872	2	3.258064516	3.183673469
56420	5874	2	3.322580645	3.224489796
56440	5876	2	3.322580645	3.265306122
56460	5878	4	3.419354839	3.306122449
56480	5882	4	3.35483871	3.306122449
56500	5886	3	3.290322581	3.306122449
56520	5889	4	3.258064516	3.326530612
56540	5893	4	3.258064516	3.326530612
56560	5897	2	3.258064516	3.306122449
56580	5899	2	3.322580645	3.326530612
56600	5901	2	3.322580645	3.367346939
56620	5903	4	3.387096774	3.367346939
56640	5907	4	3.290322581	3.326530612
56660	5911	4	3.322580645	3.285714286
56680	5915	4	3.322580645	3.285714286
56700	5919	4	3.258064516	3.285714286
56720	5923	4	3.193548387	3.285714286
56740	5927	4	3.129032258	3.224489796
56760	5931	4	3.129032258	3.265306122
56780	5935	4	3.129032258	3.224489796
56800	5939	4	3.129032258	3.183673469
56820	5943	4	3.129032258	3.183673469
56840	5947	2	3.129032258	3.183673469
56860	5949	2	3.193548387	3.224489796
56880	5951	5	3.258064516	3.265306122
56900	5956	4	3.225806452	3.204081633
56920	5960	4	3.193548387	3.163265306
56940	5964	3	3.161290323	3.12244898
56960	5967	2	3.193548387	3.142857143
56980	5969	2	3.193548387	3.142857143
57000	5971	2	3.193548387	3.142857143
57020	5973	4	3.193548387	3.142857143
57040	5977	2	3.193548387	3.081632653
57060	5979	5	3.258064516	3.12244898
57080	5984	2	3.225806452	3.06122449
57100	5986	2	3.193548387	3.06122449
57120	5988	2	3.322580645	3.06122449
57140	5990	4	3.322580645	3.06122449
57160	5994	4	3.258064516	3.06122449
57180	5998	4	3.258064516	3.040816327
57200	6002	2	3.258064516	3.040816327
57220	6004	4	3.322580645	3.081632653
57240	6008	1	3.322580645	3.040816327
57260	6009	5	3.35483871	3.06122449
57280	6014	4	3.258064516	3.040816327
57300	6018	2	3.193548387	3.040816327
57320	6020	2	3.258064516	3.081632653
57340	6022	2	3.258064516	3.12244898
57360	6024	4	3.258064516	3.163265306
57380	6028	4	3.193548387	3.163265306
57400	6032	4	3.096774194	3.163265306
57420	6036	4	3.096774194	3.163265306
57440	6040	4	3.032258065	3.163265306
57460	6044	4	2.967741935	3.163265306
57480	6048	4	2.903225806	3.163265306
57500	6052	4	2.838709677	3.204081633
57520	6056	3	2.838709677	3.163265306
57540	6059	3	2.838709677	3.183673469
57560	6062	4	2.870967742	3.204081633
57580	6066	2	2.870967742	3.204081633
57600	6068	2	2.870967742	3.224489796
57620	6070	2	2.870967742	3.265306122
57640	6072	4	2.935483871	3.326530612
57660	6076	4	2.935483871	3.326530612
57680	6080	4	2.935483871	3.326530612
57700	6084	1	2.935483871	3.285714286
57720	6085	6	3.032258065	3.306122449
57740	6091	2	2.967741935	3.265306122
57760	6093	2	3.032258065	3.306122449
57780	6095	4	3.096774194	3.306122449
57800	6099	4	3.096774194	3.265306122
57820	6103	4	3.096774194	3.244897959
57840	6107	4	3.096774194	3.244897959
57860	6111	2	3.161290323	3.244897959
57880	6113	2	3.161290323	3.285714286
57900	6115	2	3.225806452	3.326530612
57920	6117	4	3.290322581	3.367346939
57940	6121	2	3.290322581	3.326530612
57960	6123	2	3.322580645	3.367346939
57980	6125	2	3.387096774	3.408163265
58000	6127	1	3.483870968	3.448979592
58020	6128	4	3.580645161	3.469387755
58040	6132	2	3.580645161	3.428571429
58060	6134	2	3.580645161	3.428571429
58080	6136	2	3.580645161	3.428571429
58100	6138	2	3.64516129	3.469387755
58120	6140	4	3.709677419	3.469387755
58140	6144	3	3.64516129	3.428571429
58160	6147	4	3.612903226	3.408163265
58180	6151	4	3.580645161	3.367346939
58200	6155	2	3.580645161	3.326530612
58220	6157	2	3.64516129	3.326530612
58240	6159	4	3.709677419	3.326530612
58260	6163	4	3.709677419	3.326530612
58280	6167	4	3.709677419	3.244897959
58300	6171	4	3.64516129	3.204081633
58320	6175	4	3.64516129	3.163265306
58340	6179	4	3.64516129	3.163265306
58360	6183	4	3.64516129	3.12244898
58380	6187	4	3.580645161	3.081632653
58400	6191	4	3.516129032	3.040816327
58420	6195	4	3.451612903	3.040816327
58440	6199	4	3.387096774	3.06122449
58460	6203	6	3.387096774	3.081632653
58480	6209	2	3.258064516	3
58500	6211	4	3.258064516	3
58520	6215	4	3.193548387	3
58540	6219	4	3.129032258	3
58560	6223	3	3.064516129	2.959183673
58580	6226	4	3.032258065	2.93877551
58600	6230	5	2.967741935	2.93877551
58620	6235	4	2.935483871	2.918367347
58640	6239	4	2.806451613	2.87755102
58660	6243	2	2.741935484	2.836734694
58680	6245	2	2.741935484	2.836734694
58700	6247	4	2.806451613	2.87755102
58720	6251	4	2.741935484	2.87755102
58740	6255	2	2.677419355	2.87755102
58760	6257	2	2.677419355	2.918367347
58780	6259	3	2.741935484	2.918367347
58800	6262	4	2.806451613	2.897959184
58820	6266	4	2.838709677	2.857142857
58840	6270	4	2.774193548	2.857142857
58860	6274	4	2.709677419	2.857142857
58880	6278	4	2.709677419	2.857142857
58900	6282	2	2.709677419	2.857142857
58920	6284	4	2.709677419	2.897959184
58940	6288	4	2.64516129	2.897959184
58960	6292	4	2.64516129	2.897959184
58980	6296	2	2.64516129	2.857142857
59000	6298	2	2.64516129	2.857142857
59020	6300	2	2.64516129	2.857142857
59040	6302	2	2.64516129	2.857142857
59060	6304	4	2.709677419	2.87755102
59080	6308	2	2.709677419	2.816326531
59100	6310	2	2.774193548	2.836734694
59120	6312	2	2.838709677	2.836734694
59140	6314	2	2.838709677	2.836734694
59160	6316	2	2.838709677	2.836734694
59180	6318	2	2.838709677	2.87755102
59200	6320	2	2.903225806	2.87755102
59220	6322	4	2.967741935	2.918367347
59240	6326	0	2.967741935	2.918367347
59260	6326	2	3.096774194	3
59280	6328	2	3.161290323	3
59300	6330	4	3.225806452	3.040816327
59320	6334	2	3.225806452	3.040816327
59340	6336	2	3.225806452	3.040816327
59360	6338	2	3.225806452	3.040816327
59380	6340	4	3.225806452	3.06122449
59400	6344	5	3.161290323	3.06122449
59420	6349	5	3.096774194	3.040816327
59440	6354	2	2.967741935	2.979591837
59460	6356	2	3	2.979591837
59480	6358	4	3	3.020408163
59500	6362	4	2.935483871	2.979591837
59520	6366	2	2.870967742	2.93877551
59540	6368	2	2.935483871	2.979591837
59560	6370	4	2.935483871	3
59580	6374	4	2.935483871	3
59600	6378	2	2.935483871	2.959183673
59620	6380	2	3	2.959183673
59640	6382	2	3	2.959183673
59660	6384	4	3.064516129	2.959183673
59680	6388	4	3.064516129	2.918367347
59700	6392	4	3	2.87755102
59720	6396	4	2.935483871	2.836734694
59740	6400	2	2.903225806	2.795918367
59760	6402	2	2.967741935	2.795918367
59780	6404	2	3.032258065	2.795918367
59800	6406	4	3.032258065	2.795918367
59820	6410	4	2.967741935	2.775510204
59840	6414	4	2.967741935	2.775510204
59860	6418	4	2.903225806	2.836734694
59880	6422	4	2.838709677	2.795918367
59900	6426	4	2.838709677	2.755102041
59920	6430	4	2.806451613	2.755102041
59940	6434	2	2.806451613	2.755102041
59960	6436	2	2.806451613	2.775510204
59980	6438	2	2.806451613	2.775510204
60000	6440	2	2.806451613	2.836734694
60020	6442	3	2.806451613	2.836734694
60040	6445	1	2.774193548	2.816326531
60060	6446	3	2.806451613	2.836734694
60080	6449	2	2.774193548	2.857142857
60100	6451	2	2.774193548	2.897959184
60120	6453	2	2.774193548	2.897959184
60140	6455	4	2.774193548	2.93877551
60160	6459	2	2.709677419	2.897959184
60180	6461	4	2.741935484	2.897959184
60200	6465	4	2.741935484	2.857142857
60220	6469	4	2.838709677	2.816326531
60240	6473	2	2.774193548	2.816326531
60260	6475	4	2.774193548	2.857142857
60280	6479	4	2.774193548	2.857142857
60300	6483	2	2.774193548	2.857142857
60320	6485	2	2.806451613	2.857142857
60340	6487	3	2.806451613	2.857142857
60360	6490	4	2.870967742	2.87755102
60380	6494	4	2.806451613	2.87755102
60400	6498	2	2.741935484	2.87755102
60420	6500	2	2.741935484	2.918367347
60440	6502	4	2.806451613	2.959183673
60460	6506	2	2.806451613	2.959183673
60480	6508	2	2.806451613	2.979591837
60500	6510	4	2.870967742	3.020408163
60520	6514	3	2.806451613	3.020408163
60540	6517	4	2.774193548	3.040816327
60560	6521	2	2.709677419	3.081632653
60580	6523	2	2.709677419	3.081632653
60600	6525	2	2.774193548	3.06122449
60620	6527	2	2.838709677	3.06122449
60640	6529	2	2.903225806	3.06122449
60660	6531	2	2.967741935	3.12244898
60680	6533	2	2.967741935	3.163265306
60700	6535	2	2.967741935	3.163265306
60720	6537	2	3.032258065	3.204081633
60740	6539	2	3.096774194	3.265306122
60760	6541	2	3.161290323	3.306122449
60780	6543	3	3.225806452	3.306122449
60800	6546	4	3.258064516	3.326530612
60820	6550	7	3.258064516	3.326530612
60840	6557	2	3.129032258	3.224489796
60860	6559	2	3.193548387	3.265306122
60880	6561	4	3.258064516	3.306122449
60900	6565	4	3.258064516	3.306122449
60920	6569	3	3.322580645	3.285714286
60940	6572	2	3.290322581	3.265306122
60960	6574	5	3.258064516	3.306122449
60980	6579	2	3.161290323	3.285714286
61000	6581	2	3.161290323	3.285714286
61020	6583	2	3.258064516	3.326530612
61040	6585	4	3.322580645	3.367346939
61060	6589	4	3.258064516	3.367346939
61080	6593	2	3.258064516	3.367346939
61100	6595	4	3.35483871	3.367346939
61120	6599	2	3.35483871	3.326530612
61140	6601	2	3.35483871	3.367346939
61160	6603	2	3.419354839	3.408163265
61180	6605	2	3.483870968	3.448979592
61200	6607	4	3.483870968	3.489795918
61220	6611	4	3.483870968	3.489795918
61240	6615	4	3.483870968	3.448979592
61260	6619	4	3.483870968	3.408163265
61280	6623	2	3.451612903	3.367346939
61300	6625	2	3.451612903	3.367346939
61320	6627	4	3.516129032	3.367346939
61340	6631	4	3.516129032	3.326530612
61360	6635	4	3.451612903	3.306122449
61380	6639	4	3.451612903	3.326530612
61400	6643	4	3.451612903	3.326530612
61420	6647	4	3.451612903	3.285714286
61440	6651	3	3.451612903	3.244897959
61460	6654	4	3.419354839	3.265306122
61480	6658	4	3.35483871	3.265306122
61500	6662	4	3.35483871	3.224489796
61520	6666	6	3.35483871	3.183673469
61540	6672	2	3.290322581	3.142857143
61560	6674	1	3.35483871	3.204081633
61580	6675	2	3.451612903	3.224489796
61600	6677	2	3.451612903	3.224489796
61620	6679	5	3.451612903	3.265306122
61640	6684	4	3.35483871	3.244897959
61660	6688	2	3.290322581	3.204081633
61680	6690	4	3.290322581	3.204081633
61700	6694	5	3.225806452	3.163265306
61720	6699	4	3.161290323	3.142857143
61740	6703	2	3.193548387	3.102040816
61760	6705	4	3.258064516	3.102040816
61780	6709	4	3.193548387	3.06122449
61800	6713	2	3.129032258	3.06122449
61820	6715	4	3.193548387	3.12244898
61840	6719	4	3.193548387	3.12244898
61860	6723	4	3.129032258	3.081632653
61880	6727	3	3.064516129	3.040816327
61900	6730	2	3.096774194	3.020408163
61920	6732	4	3.193548387	3.06122449
61940	6736	4	3.129032258	3.06122449
61960	6740	2	3.064516129	3.06122449
61980	6742	4	3.129032258	3.102040816
62000	6746	4	3.129032258	3.06122449
62020	6750	4	3.064516129	3.020408163
62040	6754	4	3	2.979591837
62060	6758	2	2.935483871	2.93877551
62080	6760	2	3	2.93877551
62100	6762	4	3	2.93877551
62120	6766	4	2.935483871	2.93877551
62140	6770	4	2.870967742	2.918367347
62160	6774	4	2.870967742	2.857142857
62180	6778	4	2.903225806	2.87755102
62200	6782	2	2.903225806	2.836734694
62220	6784	2	2.903225806	2.87755102
62240	6786	2	2.903225806	2.918367347
62260	6788	2	2.903225806	2.918367347
62280	6790	2	2.967741935	2.918367347
62300	6792	2	3.032258065	2.959183673
62320	6794	3	3.096774194	3.020408163
62340	6797	5	3.129032258	3
62360	6802	4	3.032258065	2.93877551
62380	6806	2	2.967741935	2.93877551
62400	6808	2	2.967741935	3
62420	6810	4	2.967741935	3
62440	6814	4	2.903225806	2.93877551
62460	6818	2	2.838709677	2.93877551
62480	6820	2	2.903225806	2.979591837
62500	6822	4	2.935483871	2.979591837
62520	6826	5	2.838709677	2.979591837
62540	6831	2	2.838709677	2.959183673
62560	6833	2	2.838709677	2.959183673
62580	6835	4	2.903225806	2.959183673
62600	6839	4	2.903225806	2.918367347
62620	6843	2	2.838709677	2.918367347
62640	6845	2	2.838709677	2.979591837
62660	6847	2	2.903225806	3.020408163
62680	6849	4	3	3.020408163
62700	6853	2	2.935483871	2.979591837
62720	6855	2	2.935483871	2.979591837
62740	6857	2	3	3.020408163
62760	6859	4	3.096774194	3.06122449
62780	6863	5	3.032258065	3.040816327
62800	6868	4	2.903225806	3
62820	6872	2	2.903225806	3
62840	6874	2	2.967741935	3.040816327
62860	6876	2	2.967741935	3.081632653
62880	6878	4	3.032258065	3.12244898
62900	6882	4	3.032258065	3.12244898
62920	6886	4	2.967741935	3.081632653
62940	6890	4	2.903225806	3.020408163
62960	6894	2	2.838709677	3.020408163
62980	6896	2	2.903225806	3.020408163
63000	6898	2	3	3.06122449
63020	6900	2	3.064516129	3.06122449
63040	6902	2	3.064516129	3.06122449
63060	6904	2	3.064516129	3.102040816
63080	6906	4	3.064516129	3.142857143
63100	6910	3	3.064516129	3.102040816
63120	6913	1	3.096774194	3.12244898
63140	6914	5	3.161290323	3.183673469
63160	6919	2	3.096774194	3.163265306
63180	6921	4	3.161290323	3.224489796
63200	6925	4	3.161290323	3.224489796
63220	6929	2	3.161290323	3.183673469
63240	6931	2	3.225806452	3.204081633
63260	6933	4	3.290322581	3.244897959
63280	6937	5	3.225806452	3.265306122
63300	6942	2	3.096774194	3.244897959
63320	6944	2	3.161290323	3.244897959
63340	6946	4	3.161290323	3.285714286
63360	6950	5	3.161290323	3.285714286
63380	6955	2	3.064516129	3.224489796
63400	6957	1	3.064516129	3.224489796
63420	6958	4	3.161290323	3.285714286
63440	6962	4	3.161290323	3.306122449
63460	6966	2	3.096774194	3.306122449
63480	6968	4	3.161290323	3.306122449
63500	6972	4	3.161290323	3.265306122
63520	6976	2	3.161290323	3.224489796
63540	6978	2	3.258064516	3.224489796
63560	6980	2	3.322580645	3.224489796
63580	6982	4	3.322580645	3.224489796
63600	6986	5	3.290322581	3.183673469
63620	6991	4	3.258064516	3.12244898
63640	6995	2	3.290322581	3.081632653
63660	6997	2	3.35483871	3.081632653
63680	6999	2	3.35483871	3.142857143
63700	7001	4	3.419354839	3.183673469
63720	7005	4	3.419354839	3.163265306
63740	7009	3	3.35483871	3.163265306
63760	7012	3	3.322580645	3.183673469
63780	7015	4	3.35483871	3.204081633
63800	7019	4	3.387096774	3.12244898
63820	7023	4	3.387096774	3.081632653
63840	7027	4	3.322580645	3.081632653
63860	7031	4	3.258064516	3.081632653
63880	7035	2	3.193548387	3.040816327
63900	7037	1	3.193548387	3.040816327
63920	7038	4	3.225806452	3.102040816
63940	7042	2	3.161290323	3.06122449
63960	7044	4	3.161290323	3.102040816
63980	7048	2	3.096774194	3.06122449
64000	7050	2	3.096774194	3.06122449
64020	7052	4	3.096774194	3.020408163
64040	7056	4	3.129032258	3.020408163
64060	7060	2	3.129032258	3.020408163
64080	7062	4	3.161290323	3.020408163
64100	7066	4	3.161290323	2.979591837
64120	7070	4	3.161290323	2.93877551
64140	7074	5	3.161290323	2.93877551
64160	7079	4	3	2.918367347
64180	7083	2	2.935483871	2.87755102
64200	7085	3	3	2.87755102
64220	7088	4	3.032258065	2.897959184
64240	7092	5	2.967741935	2.897959184
64260	7097	4	2.870967742	2.87755102
64280	7101	2	2.870967742	2.836734694
64300	7103	4	2.870967742	2.836734694
64320	7107	4	2.870967742	2.795918367
64340	7111	2	2.806451613	2.775510204
64360	7113	2	2.806451613	2.816326531
64380	7115	4	2.741935484	2.857142857
64400	7119	5	2.741935484	2.87755102
64420	7124	4	2.709677419	2.816326531
64440	7128	2	2.64516129	2.775510204
64460	7130	2	2.64516129	2.755102041
64480	7132	2	2.64516129	2.755102041
64500	7134	2	2.709677419	2.816326531
64520	7136	2	2.774193548	2.816326531
64540	7138	2	2.774193548	2.857142857
64560	7140	2	2.774193548	2.875
64580	7142	2	2.838709677	2.893617021
64600	7144	2	2.903225806	2.913043478
64620	7146	2	2.967741935	2.933333333
64640	7148	5	2.967741935	2.954545455
64660	7153	4	2.870967742	2.906976744
64680	7157	3	2.806451613	2.880952381
64700	7160	4	2.806451613	2.87804878
64720	7164	4	2.806451613	2.85
64740	7168	4	2.806451613	2.820512821
64760	7172	0	2.838709677	2.789473684
64780	7172	2	2.903225806	2.864864865
64800	7174	4	2.903225806	2.888888889
64820	7178	4	2.806451613	2.857142857
64840	7182	2	2.741935484	2.823529412
64860	7184	2	2.838709677	2.848484848
64880	7186	4	2.838709677	2.875
64900	7190	2	2.838709677	2.838709677
64920	7192	4	2.866666667	2.866666667
64940	7196	2	2.827586207	2.827586207
64960	7198	2	2.857142857	2.857142857
64980	7200	0	2.888888889	2.888888889
65000	7200	4	3	3
65020	7204	4	2.96	2.96
65040	7208	2	2.916666667	2.916666667
65060	7210	2	2.956521739	2.956521739
65080	7212	2	3	3
65100	7214	4	3.047619048	3.047619048
65120	7218	4	3	3
65140	7222	2	2.947368421	2.947368421
65160	7224	2	3	3
65180	7226	4	3.058823529	3.058823529
65200	7230	4	3	3
65220	7234	4	2.933333333	2.933333333
65240	7238	2	2.857142857	2.857142857
65260	7240	2	2.923076923	2.923076923
65280	7242	2	3	3
65300	7244	3	3.090909091	3.090909091
65320	7247	4	3.1	3.1
65340	7251	4	3	3
65360	7255	5	2.875	2.875
65380	7260	2	2.571428571	2.571428571
65400	7262	2	2.666666667	2.666666667
65420	7264	1	2.8	2.8
65440	7265	2	3.25	3.25
65460	7267	5	3.666666667	3.666666667
65480	7272	2	3	3
65500	7274	4	4	4
65520	7278			
