サンプル番号	PWM値	ロリコン	ロリコン速度	20個平均		近似曲線		
1950	44500	10109	8	7.047619048		6.749 	90.499 	
1951	44520	10117	6	6.952380952		6.750 	90.511 	
1952	44540	10123	8	7		6.751 	90.522 	
1953	44560	10131	8	7		6.752 	90.533 	
1954	44580	10139	8	6.857142857		6.753 	90.544 	
1955	44600	10147	8	6.857142857		6.753 	90.556 	
1956	44620	10155	8	6.857142857		6.754 	90.567 	
1957	44640	10163	5	6.80952381		6.755 	90.578 	
1958	44660	10168	8	6.952380952		6.756 	90.589 	
1959	44680	10176	5	6.904761905		6.757 	90.601 	
1960	44700	10181	8	7		6.758 	90.612 	
1961	44720	10189	8	6.904761905		6.758 	90.623 	
1962	44740	10197	7	6.80952381		6.759 	90.634 	
1963	44760	10204	7	6.857142857		6.760 	90.646 	
1964	44780	10211	5	6.857142857		6.761 	90.657 	
1965	44800	10216	6	6.857142857		6.762 	90.668 	
1966	44820	10222	8	6.857142857		6.763 	90.679 	
1967	44840	10230	9	6.857142857		6.763 	90.691 	
1968	44860	10239	6	6.714285714		6.764 	90.702 	
1969	44880	10245	6	6.714285714		6.765 	90.713 	
1970	44900	10251	6	6.761904762		6.766 	90.724 	
1971	44920	10257	6	6.761904762		6.767 	90.735 	
1972	44940	10263	7	6.761904762		6.768 	90.746 	
1973	44960	10270	8	6.666666667		6.768 	90.758 	
1974	44980	10278	5	6.571428571		6.769 	90.769 	
1975	45000	10283	8	6.619047619		6.770 	90.780 	
1976	45020	10291	8	6.523809524		6.771 	90.791 	
1977	45040	10299	7	6.523809524		6.772 	90.802 	
1978	45060	10306	8	6.571428571		6.773 	90.813 	
1979	45080	10314	7	6.571428571		6.773 	90.825 	
1980	45100	10321	7	6.523809524		6.774 	90.836 	
1981	45120	10328	6	6.571428571		6.775 	90.847 	
1982	45140	10334	6	6.571428571		6.776 	90.858 	
1983	45160	10340	8	6.571428571		6.777 	90.869 	
1984	45180	10348	7	6.476190476		6.778 	90.880 	
1985	45200	10355	5	6.380952381		6.778 	90.891 	
1986	45220	10360	6	6.476190476		6.779 	90.902 	
1987	45240	10366	8	6.523809524		6.780 	90.913 	
1988	45260	10374	6	6.428571429		6.781 	90.925 	
1989	45280	10380	6	6.523809524		6.782 	90.936 	
1990	45300	10386	7	6.523809524		6.783 	90.947 	
1991	45320	10393	6	6.476190476		6.783 	90.958 	
1992	45340	10399	6	6.476190476		6.784 	90.969 	
1993	45360	10405	5	6.476190476		6.785 	90.980 	
1994	45380	10410	6	6.619047619		6.786 	90.991 	
1995	45400	10416	6	6.714285714		6.787 	91.002 	91
1996	45420	10422	6	6.80952381		6.787 	91.013 	
1997	45440	10428	8	6.80952381		6.788 	91.024 	
1998	45460	10436	8	6.80952381		6.789 	91.035 	
1999	45480	10444	8	6.80952381		6.790 	91.046 	
2000	45500	10452	6	6.666666667		6.791 	91.057 	
2001	45520	10458	8	6.714285714		6.792 	91.068 	
2002	45540	10466	6	6.666666667		6.792 	91.079 	
2003	45560	10472	6	6.714285714		6.793 	91.090 	
2004	45580	10478	6	6.666666667		6.794 	91.101 	
2005	45600	10484	5	6.619047619		6.795 	91.112 	
2006	45620	10489	7	6.619047619		6.796 	91.123 	
2007	45640	10496	7	6.619047619		6.797 	91.134 	
2008	45660	10503	6	6.666666667		6.797 	91.145 	
2009	45680	10509	8	6.714285714		6.798 	91.156 	
2010	45700	10517	6	6.571428571		6.799 	91.167 	
2011	45720	10523	6	6.523809524		6.800 	91.178 	
2012	45740	10529	6	6.523809524		6.801 	91.189 	
2013	45760	10535	6	6.619047619		6.801 	91.200 	
2014	45780	10541	8	6.761904762		6.802 	91.211 	
2015	45800	10549	8	6.619047619		6.803 	91.222 	
2016	45820	10557	8	6.523809524		6.804 	91.233 	
2017	45840	10565	6	6.428571429		6.805 	91.244 	
2018	45860	10571	8	6.380952381		6.806 	91.255 	
2019	45880	10579	8	6.238095238		6.806 	91.266 	
2020	45900	10587	5	6.19047619		6.807 	91.276 	
2021	45920	10592	7	6.333333333		6.808 	91.287 	
2022	45940	10599	7	6.380952381		6.809 	91.298 	
2023	45960	10606	7	6.428571429		6.810 	91.309 	
2024	45980	10613	5	6.380952381		6.810 	91.320 	
2025	46000	10618	5	6.380952381		6.811 	91.331 	
2026	46020	10623	5	6.380952381		6.812 	91.342 	
2027	46040	10628	7	6.380952381		6.813 	91.353 	
2028	46060	10635	8	6.285714286		6.814 	91.364 	
2029	46080	10643	7	6.285714286		6.814 	91.374 	
2030	46100	10650	5	6.238095238		6.815 	91.385 	
2031	46120	10655	5	6.380952381		6.816 	91.396 	
2032	46140	10660	6	6.523809524		6.817 	91.407 	
2033	46160	10666	8	6.571428571		6.818 	91.418 	
2034	46180	10674	9	6.428571429		6.818 	91.429 	
2035	46200	10683	5	6.333333333		6.819 	91.440 	
2036	46220	10688	6	6.428571429		6.820 	91.450 	
2037	46240	10694	6	6.428571429		6.821 	91.461 	
2038	46260	10700	5	6.380952381		6.822 	91.472 	
2039	46280	10705	5	6.523809524		6.823 	91.483 	
2040	46300	10710	7	6.666666667		6.823 	91.494 	
2041	46320	10717	8	6.619047619		6.824 	91.504 	
2042	46340	10725	8	6.619047619		6.825 	91.515 	
2043	46360	10733	8	6.619047619		6.826 	91.526 	
2044	46380	10741	6	6.523809524		6.827 	91.537 	
2045	46400	10747	5	6.619047619		6.827 	91.548 	
2046	46420	10752	5	6.666666667		6.828 	91.558 	
2047	46440	10757	5	6.80952381		6.829 	91.569 	
2048	46460	10762	5	6.857142857		6.830 	91.580 	
2049	46480	10767	8	7		6.831 	91.591 	
2050	46500	10775	6	7		6.831 	91.601 	
2051	46520	10781	8	7.095238095		6.832 	91.612 	
2052	46540	10789	8	7		6.833 	91.623 	
2053	46560	10797	7	6.857142857		6.834 	91.634 	
2054	46580	10804	5	6.80952381		6.835 	91.644 	
2055	46600	10809	7	6.80952381		6.835 	91.655 	
2056	46620	10816	7	6.80952381		6.836 	91.666 	
2057	46640	10823	6	6.857142857		6.837 	91.676 	
2058	46660	10829	5	6.952380952		6.838 	91.687 	
2059	46680	10834	8	7.095238095		6.839 	91.698 	
2060	46700	10842	8	6.952380952		6.839 	91.709 	
2061	46720	10850	6	6.857142857		6.840 	91.719 	
2062	46740	10856	8	6.952380952		6.841 	91.730 	
2063	46760	10864	8	6.857142857		6.842 	91.741 	
2064	46780	10872	6	6.80952381		6.843 	91.751 	
2065	46800	10878	8	6.80952381		6.843 	91.762 	
2066	46820	10886	6	6.714285714		6.844 	91.773 	
2067	46840	10892	8	6.714285714		6.845 	91.783 	
2068	46860	10900	6	6.714285714		6.846 	91.794 	
2069	46880	10906	8	6.666666667		6.847 	91.805 	
2070	46900	10914	8	6.619047619		6.847 	91.815 	
2071	46920	10922	8	6.523809524		6.848 	91.826 	
2072	46940	10930	6	6.428571429		6.849 	91.837 	
2073	46960	10936	5	6.428571429		6.850 	91.847 	
2074	46980	10941	6	6.571428571		6.850 	91.858 	
2075	47000	10947	5	6.619047619		6.851 	91.868 	
2076	47020	10952	7	6.761904762		6.852 	91.879 	
2077	47040	10959	8	6.761904762		6.853 	91.890 	
2078	47060	10967	8	6.714285714		6.854 	91.900 	
2079	47080	10975	8	6.666666667		6.854 	91.911 	
2080	47100	10983	5	6.571428571		6.855 	91.922 	
2081	47120	10988	6	6.714285714		6.856 	91.932 	
2082	47140	10994	8	6.761904762		6.857 	91.943 	
2083	47160	11002	6	6.714285714		6.858 	91.953 	
2084	47180	11008	7	6.80952381		6.858 	91.964 	
2085	47200	11015	6	6.857142857		6.859 	91.974 	
2086	47220	11021	6	6.80952381		6.860 	91.985 	
2087	47240	11027	6	6.857142857		6.861 	91.996 	92
2088	47260	11033	8	6.80952381		6.862 	92.006 	
2089	47280	11041	5	6.666666667		6.862 	92.017 	
2090	47300	11046	7	6.761904762		6.863 	92.027 	
2091	47320	11053	6	6.80952381		6.864 	92.038 	
2092	47340	11059	6	6.904761905		6.865 	92.048 	
2093	47360	11065	6	6.952380952		6.865 	92.059 	
2094	47380	11071	8	7		6.866 	92.069 	
2095	47400	11079	7	6.904761905		6.867 	92.080 	
2096	47420	11086	8	6.857142857		6.868 	92.090 	
2097	47440	11094	7	6.857142857		6.869 	92.101 	
2098	47460	11101	7	6.80952381		6.869 	92.111 	
2099	47480	11108	7	6.857142857		6.870 	92.122 	
2100	47500	11115	6	6.904761905		6.871 	92.132 	
2101	47520	11121	8	7		6.872 	92.143 	
2102	47540	11129	7	7		6.873 	92.153 	
2103	47560	11136	7	6.904761905		6.873 	92.164 	
2104	47580	11143	8	6.80952381		6.874 	92.174 	
2105	47600	11151	8	6.80952381		6.875 	92.185 	
2106	47620	11159	5	6.80952381		6.876 	92.195 	
2107	47640	11164	7	6.952380952		6.876 	92.206 	
2108	47660	11171	5	6.904761905		6.877 	92.216 	
2109	47680	11176	5	6.952380952		6.878 	92.227 	
2110	47700	11181	7	7.095238095		6.879 	92.237 	
2111	47720	11188	8	7.095238095		6.880 	92.248 	
2112	47740	11196	8	7.095238095		6.880 	92.258 	
2113	47760	11204	7	7.095238095		6.881 	92.268 	
2114	47780	11211	7	7.19047619		6.882 	92.279 	
2115	47800	11218	6	7.19047619		6.883 	92.289 	
2116	47820	11224	6	7.142857143		6.883 	92.300 	
2117	47840	11230	8	7.19047619		6.884 	92.310 	
2118	47860	11238	6	7.19047619		6.885 	92.320 	
2119	47880	11244	8	7.19047619		6.886 	92.331 	
2120	47900	11252	8	7.142857143		6.887 	92.341 	
2121	47920	11260	8	7.095238095		6.887 	92.352 	
2122	47940	11268	8	6.952380952		6.888 	92.362 	
2123	47960	11276	5	6.80952381		6.889 	92.372 	
2124	47980	11281	5	6.904761905		6.890 	92.383 	
2125	48000	11286	8	6.952380952		6.890 	92.393 	
2126	48020	11294	8	6.857142857		6.891 	92.404 	
2127	48040	11302	8	6.857142857		6.892 	92.414 	
2128	48060	11310	6	6.761904762		6.893 	92.424 	
2129	48080	11316	6	6.761904762		6.894 	92.435 	
2130	48100	11322	8	6.904761905		6.894 	92.445 	
2131	48120	11330	7	6.80952381		6.895 	92.455 	
2132	48140	11337	8	6.761904762		6.896 	92.466 	
2133	48160	11345	8	6.761904762		6.897 	92.476 	
2134	48180	11353	9	6.619047619		6.897 	92.486 	
2135	48200	11362	7	6.428571429		6.898 	92.497 	
2136	48220	11369	5	6.428571429		6.899 	92.507 	
2137	48240	11374	7	6.476190476		6.900 	92.517 	
2138	48260	11381	8	6.476190476		6.900 	92.528 	
2139	48280	11389	6	6.476190476		6.901 	92.538 	
2140	48300	11395	7	6.523809524		6.902 	92.548 	
2141	48320	11402	7	6.523809524		6.903 	92.559 	
2142	48340	11409	5	6.523809524		6.904 	92.569 	
2143	48360	11414	5	6.523809524		6.904 	92.579 	
2144	48380	11419	7	6.571428571		6.905 	92.589 	
2145	48400	11426	6	6.571428571		6.906 	92.600 	
2146	48420	11432	6	6.571428571		6.907 	92.610 	
2147	48440	11438	8	6.619047619		6.907 	92.620 	
2148	48460	11446	6	6.571428571		6.908 	92.630 	
2149	48480	11452	6	6.666666667		6.909 	92.641 	
2150	48500	11458	9	6.714285714		6.910 	92.651 	
2151	48520	11467	6	6.666666667		6.910 	92.661 	
2152	48540	11473	6	6.761904762		6.911 	92.671 	
2153	48560	11479	8	6.761904762		6.912 	92.682 	
2154	48580	11487	5	6.761904762		6.913 	92.692 	
2155	48600	11492	5	6.857142857		6.913 	92.702 	
2156	48620	11497	7	7		6.914 	92.712 	
2157	48640	11504	6	7		6.915 	92.723 	
2158	48660	11510	7	7		6.916 	92.733 	
2159	48680	11517	8	6.952380952		6.917 	92.743 	
2160	48700	11525	7	6.904761905		6.917 	92.753 	
2161	48720	11532	7	6.952380952		6.918 	92.763 	
2162	48740	11539	7	7		6.919 	92.774 	
2163	48760	11546	5	7		6.920 	92.784 	
2164	48780	11551	6	7.047619048		6.920 	92.794 	
2165	48800	11557	7	7.142857143		6.921 	92.804 	
2166	48820	11564	6	7.142857143		6.922 	92.814 	
2167	48840	11570	7	7.238095238		6.923 	92.825 	
2168	48860	11577	7	7.142857143		6.923 	92.835 	
2169	48880	11584	8	7.142857143		6.924 	92.845 	
2170	48900	11592	7	7		6.925 	92.855 	
2171	48920	11599	8	6.904761905		6.926 	92.865 	
2172	48940	11607	8	6.80952381		6.926 	92.875 	
2173	48960	11615	6	6.666666667		6.927 	92.885 	
2174	48980	11621	8	6.714285714		6.928 	92.896 	
2175	49000	11629	7	6.619047619		6.929 	92.906 	
2176	49020	11636	8	6.666666667		6.929 	92.916 	
2177	49040	11644	7	6.619047619		6.930 	92.926 	
2178	49060	11651	6	6.571428571		6.931 	92.936 	
2179	49080	11657	6	6.666666667		6.932 	92.946 	
2180	49100	11663	7	6.80952381		6.932 	92.956 	
2181	49120	11670	8	6.714285714		6.933 	92.966 	
2182	49140	11678	8	6.619047619		6.934 	92.977 	
2183	49160	11686	7	6.619047619		6.935 	92.987 	
2184	49180	11693	6	6.666666667		6.935 	92.997 	93
2185	49200	11699	8	6.619047619		6.936 	93.007 	
2186	49220	11707	7	6.476190476		6.937 	93.017 	
2187	49240	11714	8	6.428571429		6.938 	93.027 	
2188	49260	11722	5	6.428571429		6.938 	93.037 	
2189	49280	11727	7	6.571428571		6.939 	93.047 	
2190	49300	11734	5	6.523809524		6.940 	93.057 	
2191	49320	11739	5	6.571428571		6.941 	93.067 	
2192	49340	11744	6	6.714285714		6.941 	93.077 	
2193	49360	11750	5	6.761904762		6.942 	93.087 	
2194	49380	11755	7	6.80952381		6.943 	93.097 	
2195	49400	11762	6	6.904761905		6.944 	93.107 	
2196	49420	11768	8	7.047619048		6.944 	93.117 	
2197	49440	11776	7	7.047619048		6.945 	93.128 	
2198	49460	11783	6	7.047619048		6.946 	93.138 	
2199	49480	11789	8	7.142857143		6.947 	93.148 	
2200	49500	11797	9	7.047619048		6.947 	93.158 	
2201	49520	11806	5	6.857142857		6.948 	93.168 	
2202	49540	11811	6	6.857142857		6.949 	93.178 	
2203	49560	11817	8	6.952380952		6.950 	93.188 	
2204	49580	11825	8	6.952380952		6.950 	93.198 	
2205	49600	11833	5	6.904761905		6.951 	93.208 	
2206	49620	11838	5	7		6.952 	93.218 	
2207	49640	11843	6	7.047619048		6.953 	93.228 	
2208	49660	11849	8	7.142857143		6.953 	93.238 	
2209	49680	11857	8	7.047619048		6.954 	93.248 	
2210	49700	11865	6	7		6.955 	93.258 	
2211	49720	11871	6	7		6.956 	93.268 	
2212	49740	11877	8	7.142857143		6.956 	93.277 	
2213	49760	11885	7	7.142857143		6.957 	93.287 	
2214	49780	11892	6	7.19047619		6.958 	93.297 	
2215	49800	11898	9	7.238095238		6.959 	93.307 	
2216	49820	11907	9	7.142857143		6.959 	93.317 	
2217	49840	11916	8	7		6.960 	93.327 	
2218	49860	11924	7	6.857142857		6.961 	93.337 	
2219	49880	11931	8	6.761904762		6.962 	93.347 	
2220	49900	11939	6	6.619047619		6.962 	93.357 	
2221	49920	11945	5	6.714285714		6.963 	93.367 	
2222	49940	11950	5	6.80952381		6.964 	93.377 	
2223	49960	11955	8	6.904761905		6.965 	93.387 	
2224	49980	11963	8	6.80952381		6.965 	93.397 	
2225	50000	11971	7	6.714285714		6.966 	93.407 	
2226	50020	11978	7	6.666666667		6.967 	93.417 	
2227	50040	11985	6	6.619047619		6.967 	93.426 	
2228	50060	11991	8	6.619047619		6.968 	93.436 	
2229	50080	11999	6	6.666666667		6.969 	93.446 	
2230	50100	12005	7	6.666666667		6.970 	93.456 	
2231	50120	12012	6	6.714285714		6.970 	93.466 	
2232	50140	12018	9	6.80952381		6.971 	93.476 	
2233	50160	12027	8	6.761904762		6.972 	93.486 	
2234	50180	12035	8	6.666666667		6.973 	93.496 	
2235	50200	12043	7	6.619047619		6.973 	93.505 	
2236	50220	12050	7	6.666666667		6.974 	93.515 	
2237	50240	12057	6	6.619047619		6.975 	93.525 	
2238	50260	12063	5	6.619047619		6.976 	93.535 	
2239	50280	12068	5	6.761904762		6.976 	93.545 	
2240	50300	12073	5	6.857142857		6.977 	93.555 	
2241	50320	12078	8	6.904761905		6.978 	93.565 	
2242	50340	12086	7	6.80952381		6.979 	93.574 	
2243	50360	12093	7	6.761904762		6.979 	93.584 	
2244	50380	12100	6	6.714285714		6.980 	93.594 	
2245	50400	12106	6	6.761904762		6.981 	93.604 	
2246	50420	12112	6	6.857142857		6.981 	93.614 	
2247	50440	12118	6	6.857142857		6.982 	93.623 	
2248	50460	12124	6	6.857142857		6.983 	93.633 	
2249	50480	12130	9	6.952380952		6.984 	93.643 	
2250	50500	12139	6	6.857142857		6.984 	93.653 	
2251	50520	12145	8	6.904761905		6.985 	93.663 	
2252	50540	12153	8	6.80952381		6.986 	93.672 	
2253	50560	12161	8	6.80952381		6.987 	93.682 	
2254	50580	12169	6	6.666666667		6.987 	93.692 	
2255	50600	12175	7	6.666666667		6.988 	93.702 	
2256	50620	12182	8	6.619047619		6.989 	93.712 	
2257	50640	12190	6	6.619047619		6.989 	93.721 	
2258	50660	12196	6	6.714285714		6.990 	93.731 	
2259	50680	12202	8	6.714285714		6.991 	93.741 	
2260	50700	12210	7	6.714285714		6.992 	93.751 	
2261	50720	12217	6	6.666666667		6.992 	93.760 	
2262	50740	12223	6	6.714285714		6.993 	93.770 	
2263	50760	12229	6	6.714285714		6.994 	93.780 	
2264	50780	12235	6	6.80952381		6.995 	93.790 	
2265	50800	12241	7	6.904761905		6.995 	93.799 	
2266	50820	12248	8	6.904761905		6.996 	93.809 	
2267	50840	12256	6	6.761904762		6.997 	93.819 	
2268	50860	12262	6	6.714285714		6.997 	93.828 	
2269	50880	12268	8	6.80952381		6.998 	93.838 	
2270	50900	12276	7	6.80952381		6.999 	93.848 	
2271	50920	12283	7	6.857142857		7.000 	93.858 	
2272	50940	12290	6	6.904761905		7.000 	93.867 	
2273	50960	12296	8	7		7.001 	93.877 	
2274	50980	12304	5	6.904761905		7.002 	93.887 	
2275	51000	12309	6	7.047619048		7.003 	93.896 	
2276	51020	12315	6	7.142857143		7.003 	93.906 	
2277	51040	12321	8	7.238095238		7.004 	93.916 	
2278	51060	12329	8	7.285714286		7.005 	93.925 	
2279	51080	12337	6	7.19047619		7.005 	93.935 	
2280	51100	12343	8	7.285714286		7.006 	93.945 	
2281	51120	12351	6	7.285714286		7.007 	93.954 	
2282	51140	12357	7	7.380952381		7.008 	93.964 	
2283	51160	12364	6	7.428571429		7.008 	93.974 	
2284	51180	12370	8	7.380952381		7.009 	93.983 	
2285	51200	12378	8	7.285714286		7.010 	93.993 	
2286	51220	12386	7	7.285714286		7.010 	94.003 	94
2287	51240	12393	5	7.333333333		7.011 	94.012 	
2288	51260	12398	5	7.476190476		7.012 	94.022 	
2289	51280	12403	8	7.523809524		7.013 	94.032 	
2290	51300	12411	8	7.428571429		7.013 	94.041 	
2291	51320	12419	8	7.428571429		7.014 	94.051 	
2292	51340	12427	8	7.333333333		7.015 	94.060 	
2293	51360	12435	8	7.333333333		7.015 	94.070 	
2294	51380	12443	6	7.380952381		7.016 	94.080 	
2295	51400	12449	8	7.476190476		7.017 	94.089 	
2296	51420	12457	8	7.476190476		7.018 	94.099 	
2297	51440	12465	8	7.476190476		7.018 	94.108 	
2298	51460	12473	9	7.428571429		7.019 	94.118 	
2299	51480	12482	6	7.238095238		7.020 	94.128 	
2300	51500	12488	8	7.19047619		7.020 	94.137 	
2301	51520	12496	8	7.142857143		7.021 	94.147 	
2302	51540	12504	8	7.095238095		7.022 	94.156 	
2303	51560	12512	8	7		7.023 	94.166 	
2304	51580	12520	5	7		7.023 	94.175 	
2305	51600	12525	6	7.142857143		7.024 	94.185 	
2306	51620	12531	8	7.142857143		7.025 	94.195 	
2307	51640	12539	8	7.047619048		7.025 	94.204 	
2308	51660	12547	8	7.047619048		7.026 	94.214 	
2309	51680	12555	6	7.047619048		7.027 	94.223 	
2310	51700	12561	6	7.047619048		7.028 	94.233 	
2311	51720	12567	8	7.142857143		7.028 	94.242 	
2312	51740	12575	6	7.047619048		7.029 	94.252 	
2313	51760	12581	8	7.142857143		7.030 	94.261 	
2314	51780	12589	9	7.142857143		7.030 	94.271 	
2315	51800	12598	8	7.095238095		7.031 	94.280 	
2316	51820	12606	8	7.095238095		7.032 	94.290 	
2317	51840	12614	8	6.952380952		7.033 	94.299 	
2318	51860	12622	7	6.952380952		7.033 	94.309 	
2319	51880	12629	5	7		7.034 	94.319 	
2320	51900	12634	5	7.142857143		7.035 	94.328 	
2321	51920	12639	7	7.238095238		7.035 	94.337 	
2322	51940	12646	7	7.238095238		7.036 	94.347 	
2323	51960	12653	6	7.19047619		7.037 	94.356 	
2324	51980	12659	8	7.238095238		7.038 	94.366 	
2325	52000	12667	8	7.238095238		7.038 	94.375 	
2326	52020	12675	6	7.238095238		7.039 	94.385 	
2327	52040	12681	6	7.333333333		7.040 	94.394 	
2328	52060	12687	8	7.285714286		7.040 	94.404 	
2329	52080	12695	8	7.238095238		7.041 	94.413 	
2330	52100	12703	6	7.238095238		7.042 	94.423 	
2331	52120	12709	8	7.19047619		7.042 	94.432 	
2332	52140	12717	6	7.19047619		7.043 	94.442 	
2333	52160	12723	8	7.285714286		7.044 	94.451 	
2334	52180	12731	8	7.19047619		7.045 	94.461 	
2335	52200	12739	8	7.19047619		7.045 	94.470 	
2336	52220	12747	8	7.095238095		7.046 	94.479 	
2337	52240	12755	5	7.095238095		7.047 	94.489 	
2338	52260	12760	8	7.142857143		7.047 	94.498 	
2339	52280	12768	8	7.142857143		7.048 	94.508 	
2340	52300	12776	8	7.047619048		7.049 	94.517 	
2341	52320	12784	7	7.047619048		7.050 	94.527 	
2342	52340	12791	7	7.142857143		7.050 	94.536 	
2343	52360	12798	6	7.238095238		7.051 	94.545 	
2344	52380	12804	7	7.285714286		7.052 	94.555 	
2345	52400	12811	8	7.333333333		7.052 	94.564 	
2346	52420	12819	8	7.285714286		7.053 	94.574 	
2347	52440	12827	8	7.238095238		7.054 	94.583 	
2348	52460	12835	5	7.142857143		7.054 	94.592 	
2349	52480	12840	7	7.095238095		7.055 	94.602 	
2350	52500	12847	8	7		7.056 	94.611 	
2351	52520	12855	5	6.904761905		7.057 	94.621 	
2352	52540	12860	8	6.952380952		7.057 	94.630 	
2353	52560	12868	8	6.80952381		7.058 	94.639 	
2354	52580	12876	6	6.714285714		7.059 	94.649 	
2355	52600	12882	8	6.666666667		7.059 	94.658 	
2356	52620	12890	6	6.571428571		7.060 	94.667 	
2357	52640	12896	8	6.714285714		7.061 	94.677 	
2358	52660	12904	6	6.714285714		7.061 	94.686 	
2359	52680	12910	8	6.761904762		7.062 	94.695 	
2360	52700	12918	6	6.666666667		7.063 	94.705 	
2361	52720	12924	8	6.666666667		7.064 	94.714 	
2362	52740	12932	9	6.619047619		7.064 	94.723 	
2363	52760	12941	9	6.428571429		7.065 	94.733 	
2364	52780	12950	7	6.238095238		7.066 	94.742 	
2365	52800	12957	8	6.238095238		7.066 	94.751 	
2366	52820	12965	7	6.238095238		7.067 	94.761 	
2367	52840	12972	7	6.285714286		7.068 	94.770 	
2368	52860	12979	6	6.285714286		7.068 	94.779 	
2369	52880	12985	4	6.380952381		7.069 	94.789 	
2370	52900	12989	5	6.476190476		7.070 	94.798 	
2371	52920	12994	6	6.523809524		7.070 	94.807 	
2372	52940	13000	6	6.619047619		7.071 	94.816 	
2373	52960	13006	5	6.619047619		7.072 	94.826 	
2374	52980	13011	6	6.761904762		7.073 	94.835 	
2375	53000	13017	5	6.80952381		7.073 	94.844 	
2376	53020	13022	6	6.857142857		7.074 	94.854 	
2377	53040	13028	9	6.952380952		7.075 	94.863 	
2378	53060	13037	8	6.761904762		7.075 	94.872 	
2379	53080	13045	7	6.761904762		7.076 	94.881 	
2380	53100	13052	6	6.714285714		7.077 	94.891 	
2381	53120	13058	6	6.666666667		7.077 	94.900 	
2382	53140	13064	7	6.666666667		7.078 	94.909 	
2383	53160	13071	5	6.571428571		7.079 	94.918 	
2384	53180	13076	5	6.619047619		7.079 	94.928 	
2385	53200	13081	7	6.761904762		7.080 	94.937 	
2386	53220	13088	8	6.80952381		7.081 	94.946 	
2387	53240	13096	8	6.80952381		7.082 	94.955 	
2388	53260	13104	7	6.761904762		7.082 	94.965 	
2389	53280	13111	8	6.714285714		7.083 	94.974 	
2390	53300	13119	6	6.714285714		7.084 	94.983 	
2391	53320	13125	6	6.714285714		7.084 	94.992 	
2392	53340	13131	8	6.80952381		7.085 	95.002 	95
2393	53360	13139	6	6.761904762		7.086 	95.011 	
2394	53380	13145	8	6.761904762		7.086 	95.020 	
2395	53400	13153	7	6.761904762		7.087 	95.029 	
2396	53420	13160	6	6.714285714		7.088 	95.038 	
2397	53440	13166	8	6.80952381		7.088 	95.048 	
2398	53460	13174	5	6.619047619		7.089 	95.057 	
2399	53480	13179	8	6.761904762		7.090 	95.066 	
2400	53500	13187	6	6.761904762		7.090 	95.075 	
2401	53520	13193	5	6.80952381		7.091 	95.084 	
2402	53540	13198	6	6.80952381		7.092 	95.093 	
2403	53560	13204	5	6.80952381		7.092 	95.103 	
2404	53580	13209	6	6.952380952		7.093 	95.112 	
2405	53600	13215	8	6.952380952		7.094 	95.121 	
2406	53620	13223	8	7		7.095 	95.130 	
2407	53640	13231	8	7		7.095 	95.139 	
2408	53660	13239	7	6.904761905		7.096 	95.148 	
2409	53680	13246	6	6.904761905		7.097 	95.158 	
2410	53700	13252	8	6.857142857		7.097 	95.167 	
2411	53720	13260	6	6.714285714		7.098 	95.176 	
2412	53740	13266	8	6.761904762		7.099 	95.185 	
2413	53760	13274	7	6.619047619		7.099 	95.194 	
2414	53780	13281	6	6.619047619		7.100 	95.203 	
2415	53800	13287	8	6.666666667		7.101 	95.212 	
2416	53820	13295	6	6.571428571		7.101 	95.222 	
2417	53840	13301	8	6.571428571		7.102 	95.231 	
2418	53860	13309	4	6.571428571		7.103 	95.240 	
2419	53880	13313	8	6.666666667		7.103 	95.249 	
2420	53900	13321	8	6.571428571		7.104 	95.258 	
2421	53920	13329	7	6.571428571		7.105 	95.267 	
2422	53940	13336	5	6.571428571		7.105 	95.276 	
2423	53960	13341	6	6.619047619		7.106 	95.285 	
2424	53980	13347	8	6.761904762		7.107 	95.294 	
2425	54000	13355	6	6.666666667		7.107 	95.303 	
2426	54020	13361	9	6.761904762		7.108 	95.313 	
2427	54040	13370	8	6.666666667		7.109 	95.322 	
2428	54060	13378	6	6.619047619		7.109 	95.331 	
2429	54080	13384	7	6.571428571		7.110 	95.340 	
2430	54100	13391	5	6.619047619		7.111 	95.349 	
2431	54120	13396	5	6.666666667		7.112 	95.358 	
2432	54140	13401	7	6.761904762		7.112 	95.367 	
2433	54160	13408	5	6.80952381		7.113 	95.376 	
2434	54180	13413	7	6.952380952		7.114 	95.385 	
2435	54200	13420	7	6.904761905		7.114 	95.394 	
2436	54220	13427	6	6.857142857		7.115 	95.403 	
2437	54240	13433	6	6.952380952		7.116 	95.412 	
2438	54260	13439	8	6.952380952		7.116 	95.421 	
2439	54280	13447	6	6.80952381		7.117 	95.430 	
2440	54300	13453	6	6.952380952		7.118 	95.439 	
2441	54320	13459	8	7.047619048		7.118 	95.448 	
2442	54340	13467	7	7		7.119 	95.457 	
2443	54360	13474	6	7.095238095		7.120 	95.466 	
2444	54380	13480	9	7.19047619		7.120 	95.475 	
2445	54400	13489	6	7.047619048		7.121 	95.484 	
2446	54420	13495	8	7.047619048		7.122 	95.494 	
2447	54440	13503	7	7		7.122 	95.503 	
2448	54460	13510	7	6.952380952		7.123 	95.512 	
2449	54480	13517	5	6.904761905		7.124 	95.521 	
2450	54500	13522	8	7.047619048		7.124 	95.530 	
2451	54520	13530	6	6.904761905		7.125 	95.539 	
